source,catalog_code,dataset,field_position,original_field_name,korean_meaning,storage_type,observed_value_type,unit,missing_value_definition,observed_missing_tokens,first_year,last_year,identifier_role
고등교육통계,0401,개설교과현황,22,총장및학장담당시수,총장및학장담당시수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2022,
고등교육통계,0401,개설교과현황,23,개설교과_총개설강좌수,개설교과_총개설강좌수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2022,
고등교육통계,0401,개설교과현황,24,기타교원담당시수,기타교원담당시수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2022,
고등교육통계,0402,교양강좌개설및수강현황,1,조사년도,조사년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0402,교양강좌개설및수강현황,2,학교구분명,학교구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0402,교양강좌개설및수강현황,3,개방ID,개방ID,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0402,교양강좌개설및수강현황,4,시도명,시도명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0402,교양강좌개설및수강현황,5,교원구분명,교원구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0402,교양강좌개설및수강현황,6,학기구분명,학기구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0402,교양강좌개설및수강현황,7,교양강좌개설및수강_전체재적학생수,교양강좌개설및수강_전체재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0402,교양강좌개설및수강현황,8,교양강좌개설및수강_강좌수,교양강좌개설및수강_강좌수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0402,교양강좌개설및수강현황,9,교양강좌개설및수강_과목수,교양강좌개설및수강_과목수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0402,교양강좌개설및수강현황,10,강좌종류명,강좌종류명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2014,2025,
고등교육통계,0402,교양강좌개설및수강현황,11,개설학과여부,개설학과여부,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2025,
고등교육통계,0402,교양강좌개설및수강현황,12,교양강좌개설및수강_총수강학생수,교양강좌개설및수강_총수강학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2025,
고등교육통계,0403,대학전공강좌개설및수강현황,1,조사년도,조사년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0403,대학전공강좌개설및수강현황,2,학교구분명,학교구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0403,대학전공강좌개설및수강현황,3,개방ID,개방ID,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0403,대학전공강좌개설및수강현황,4,시도명,시도명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0403,대학전공강좌개설및수강현황,5,계열구분명,계열구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2009,2025,
고등교육통계,0403,대학전공강좌개설및수강현황,6,강좌유형명,강좌유형명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0403,대학전공강좌개설및수강현황,7,교원구분명,교원구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0403,대학전공강좌개설및수강현황,8,학기구분명,학기구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0403,대학전공강좌개설및수강현황,9,대학전공강좌개설및수강_전체재적학생수,대학전공강좌개설및수강_전체재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0403,대학전공강좌개설및수강현황,10,대학전공강좌개설및수강_강좌수,대학전공강좌개설및수강_강좌수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0403,대학전공강좌개설및수강현황,11,대학전공강좌개설및수강_과목수,대학전공강좌개설및수강_과목수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0403,대학전공강좌개설및수강현황,12,강좌종류명,강좌종류명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2014,2025,
고등교육통계,0403,대학전공강좌개설및수강현황,13,대학전공강좌개설및수강_총수강학생수,대학전공강좌개설및수강_총수강학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2025,
고등교육통계,0404,사이버강좌개설및수강현황,1,조사년도,조사년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0404,사이버강좌개설및수강현황,2,학교구분명,학교구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0404,사이버강좌개설및수강현황,3,개방ID,개방ID,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0404,사이버강좌개설및수강현황,4,시도명,시도명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0404,사이버강좌개설및수강현황,5,학기구분명,학기구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0404,사이버강좌개설및수강현황,6,사이버강좌_전체재적학생수,사이버강좌_전체재적학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0404,사이버강좌개설및수강현황,7,사이버강좌_과목수,사이버강좌_과목수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0404,사이버강좌개설및수강현황,8,사이버강좌_총수강학생수,사이버강좌_총수강학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2025,
고등교육통계,0404,사이버강좌개설및수강현황,9,사이버강좌_총개설강좌수,사이버강좌_총개설강좌수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2025,
고등교육통계,0404,사이버강좌개설및수강현황,10,사이버강좌_총개설과목수,사이버강좌_총개설과목수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2025,
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,1,조사년도,조사년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,2,학교구분명,학교구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,3,개방ID,개방ID,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,4,시도명,시도명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,5,사이버강좌_전문대_총수강학생수,사이버강좌_전문대_총수강학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,6,총개설학점수,총개설학점수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,7,총개설과목수,총개설과목수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2013,
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,8,교양전공구분명,교양전공구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2014,2025,
고등교육통계,0405,사이버강좌개설및수강현황_전문대학,9,사이버강좌_전문대_총개설과목수,사이버강좌_전문대_총개설과목수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2014,2025,
고등교육통계,0406,산학연교류현황,1,조사년도,조사년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2014,candidate
